Handle,Title,Body (HTML),Vendor,Product Category,Type,Published,Option1 Name,Option1 Value,Variant SKU,Variant Price,Image Src,Status
black-suede-over-the-shoulder-tote-bag,Black suede over the shoulder tote bag,"<ul> <li class='measurements'>
<b>Width:</b> 14 inches</li> <li class='measurements'>
<b>Height:</b> 11.5 inches</li> <li class='measurements'>
<b>Depth:</b> 6 inches</li> </ul> <ul> <li class='additional-details'>One main zipper compartment.</li> <li class='additional-details'>One inside zipper pocket.</li> </ul> <ul> <li class='material'>
<b>Material: </b>Suede and faux leather.</li> </ul>",Dragons Bags,"Apparel & Accessories > Handbags, Wallets & Cases > Handbags",Shoulder Bags,TRUE,Title,Default Title,DHB-06,259.83,https://cdn.shopify.com/s/files/1/0555/1000/7999/products/black-quarter-over-the-shoulder-tote-bag-scaled.jpg?v=1619677035,active
black-suede-over-the-shoulder-tote-bag,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0555/1000/7999/products/black-quarter-over-the-shoulder-tote-bag-MODEL.jpg?v=1619680666,
black-suede-over-the-shoulder-tote-bag,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0555/1000/7999/products/black-front-over-the-shoulder-tote-bag-scaled.jpg?v=1678179989,
black-suede-over-the-shoulder-tote-bag,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0555/1000/7999/products/black-back-over-the-shoulder-tote-bag-scaled.jpg?v=1678179989,
black-suede-over-the-shoulder-tote-bag,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0555/1000/7999/products/black-side-over-the-shoulder-tote-bag-scaled.jpg?v=1678179989,
black-suede-over-the-shoulder-tote-bag,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0555/1000/7999/products/black-base-over-the-shoulder-tote-bag-scaled.jpg?v=1678179989,
black-suede-over-the-shoulder-tote-bag,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0555/1000/7999/products/black-inside-over-the-shoulder-tote-bag-scaled.jpg?v=1678179989,
black-suede-over-the-shoulder-tote-bag,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0555/1000/7999/products/black-suede-model-over-the-shoulder-tote-bag.jpg?v=1678179989,
burgundy-suede-satchel-tote-bag,Burgundy suede satchel tote bag,"<ul> 	<li>
<strong>Width:</strong> 13.5 inches</li> 	<li>
<strong>Height:</strong> 10.6 inches</li> 	<li>
<strong>Depth:</strong> 5 inches</li> </ul>  <ul> 	<li>One main compartment with zipper.</li> 	<li>One inside slide pocket.</li> 	<li>One inside zipper pocket.</li> 	<li>Strong base with metal studs.</li> </ul>  <ul> 	<li>
<strong>Material: </strong>Faux leather.</li> </ul>",Dragons Bags,"Apparel & Accessories > Handbags, Wallets & Cases > Handbags",Shoulder Bags,TRUE,Title,Default Title,TSB-01,278.09,https://cdn.shopify.com/s/files/1/0555/1000/7999/files/burgundy-suede-satchel-tote-bag-quater.jpg?v=1755158109,active
burgundy-suede-satchel-tote-bag,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0555/1000/7999/files/burgundy-suede-satchel-tote-bag-front.jpg?v=1755158109,
burgundy-suede-satchel-tote-bag,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0555/1000/7999/files/burgundy-suede-satchel-tote-bag-side.jpg?v=1755158109,
burgundy-suede-satchel-tote-bag,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0555/1000/7999/files/burgundy-suede-satchel-tote-bag-bottom.jpg?v=1755158108,
burgundy-suede-satchel-tote-bag,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0555/1000/7999/files/burgundy-suede-satchel-tote-bag-inside.jpg?v=1755158109,
burgundy-top-handle-hexagon-bag,Burgundy top-handle hexagon bag,"<ul>
<li class='measurements'> <strong>Width:</strong> 10.5 inches  </li>
<li class='measurements'> <strong>Height:</strong> 8 inches  </li>
<li class='measurements'> <strong>Depth:</strong> 5 inches  </li>
</ul>

<ul>
<li class='additional-details'>One main compartment secured by magnetic button and loop.</li>
<li class='additional-details'>One inside zipper pocket.</li>
<li class='additional-details'>Golden chain of 42 inches.</li>
</ul>

<ul>
<li class='material'> <strong>Material: </strong>Faux leather. </li>
</ul>",Dragons Bags,"Apparel & Accessories > Handbags, Wallets & Cases > Handbags",Shoulder Bags,TRUE,Title,Default Title,THX-02,226.27,https://cdn.shopify.com/s/files/1/0555/1000/7999/products/burgundy-top-handle-hexagon-bag-front.jpg?v=1679321880,active
burgundy-top-handle-hexagon-bag,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0555/1000/7999/files/burgundy-top-handle-hexagon-bag-model-withchain-closeup.jpg?v=1686119222,
burgundy-top-handle-hexagon-bag,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0555/1000/7999/products/burgundy-top-handle-hexagon-bag-quater.jpg?v=1688733172,
burgundy-top-handle-hexagon-bag,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0555/1000/7999/products/burgundy-top-handle-hexagon-bag-back.jpg?v=1688733172,
burgundy-top-handle-hexagon-bag,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0555/1000/7999/products/burgundy-top-handle-hexagon-bag-side.jpg?v=1688733172,
burgundy-top-handle-hexagon-bag,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0555/1000/7999/products/burgundy-top-handle-hexagon-bag-bottom.jpg?v=1688733172,
burgundy-top-handle-hexagon-bag,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0555/1000/7999/products/burgundy-top-handle-hexagon-bag-inside.jpg?v=1688733172,
burgundy-top-handle-hexagon-bag,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0555/1000/7999/files/burgundy-top-handle-hexagon-bag-model-withchain.jpg?v=1688733172,
burgundy-suede-classic-tote-bag,Burgundy suede classic tote bag,"<ul>
<li><strong><u>Tote</u>:</strong></li>
<li class='measurements'>
<strong>Width (top):</strong> 17 inches</li>
<li>
<strong>Width (bottom):</strong> 14 inches</li>
<li class='measurements'>
<strong>Height:</strong> 12 inches</li>
<li class='measurements'>
<strong>Depth:</strong> 6 inches</li>
</ul>

<ul>
<li class='additional-details'>One main compartment with zipper closure.</li>
<li>Zippered pouch inside.</li>
</ul>

<ul>
<li>
<strong><u>Pouch</u></strong><strong>:</strong>
</li>
<li class='measurements'>
<strong>Width:</strong> 10 inches</li>
<li class='measurements'>
<strong>Height:</strong> 7 inches</li>
</ul>


<ul>
<li>
<strong>Material</strong>: Faux leather.</li>
</ul>",Dragons Bags,"Apparel & Accessories > Handbags, Wallets & Cases > Handbags",Shoulder Bags,TRUE,Title,Default Title,CKTT-01,275.25,https://cdn.shopify.com/s/files/1/0555/1000/7999/products/burgundy-suede-classic-tote-bag-main.jpg?v=1668668371,active
burgundy-suede-classic-tote-bag,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0555/1000/7999/products/burgundy-suede-classic-tote-bag-model-closeup.jpg?v=1670236410,
burgundy-suede-classic-tote-bag,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0555/1000/7999/products/burgundy-suede-classic-tote-bag-quarter.jpg?v=1670236410,
burgundy-suede-classic-tote-bag,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0555/1000/7999/products/burgundy-suede-classic-tote-bag-front.jpg?v=1670236410,
burgundy-suede-classic-tote-bag,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0555/1000/7999/products/burgundy-suede-classic-tote-bag-side.jpg?v=1670236410,
burgundy-suede-classic-tote-bag,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0555/1000/7999/products/burgundy-suede-classic-tote-bag-bottom.jpg?v=1670236410,
burgundy-suede-classic-tote-bag,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0555/1000/7999/products/burgundy-suede-classic-tote-bag-inside.jpg?v=1670236410,
burgundy-suede-classic-tote-bag,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0555/1000/7999/products/burgundy-suede-classic-tote-bag-model.jpg?v=1670236410,
rust-and-black-double-handle-tote-bag,Rust and black double-handle tote bag,"<ul>
<li class='measurements'>
<strong>Width:</strong> 15 inches(top) and 13 inches(bottom)</li>
<li class='measurements'>
<strong>Height:</strong> 13 inches</li>
<li class='measurements'>
<strong>Depth:</strong> 4 inches</li>
</ul>
<ul>
<li class='additional-details'>One main zipper compartment.</li>
<li class='additional-details'>One front slide pocket.</li>
<li class='additional-details'>Long and short handles for either carrying it as a handbag or over the shoulder.</li>
</ul>
<ul>
<li class='material'>
<strong>Material: </strong>Faux leather.</li>
</ul>",Dragons Bags,"Apparel & Accessories > Handbags, Wallets & Cases > Handbags",Shoulder Bags,TRUE,Title,Default Title,TBH-06,273.2,https://cdn.shopify.com/s/files/1/0555/1000/7999/files/rust-and-black-double-handle-tote-bag-quater_dd1035c2-d7d4-46cc-9271-bd4d9f856ab2.jpg?v=1756193793,active
rust-and-black-double-handle-tote-bag,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0555/1000/7999/files/rust-and-black-double-handle-tote-bag-front_f7ca2231-cf61-47c4-b257-9fba71efc041.jpg?v=1756193793,
rust-and-black-double-handle-tote-bag,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0555/1000/7999/files/rust-and-black-double-handle-tote-bag-quater-2_6e022c19-4980-4319-bcf9-730921b55a38.jpg?v=1756190444,
rust-and-black-double-handle-tote-bag,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0555/1000/7999/files/rust-and-black-double-handle-tote-bag-back_6b57371d-0033-47d1-9cca-47543cee2daa.jpg?v=1756190444,
rust-and-black-double-handle-tote-bag,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0555/1000/7999/files/rust-and-black-double-handle-tote-bag-side.jpg?v=1756190444,
rust-and-black-double-handle-tote-bag,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0555/1000/7999/files/rust-and-black-double-handle-tote-bag-bottom.jpg?v=1756190444,
rust-and-black-double-handle-tote-bag,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0555/1000/7999/files/rust-and-black-double-handle-tote-bag-inside.jpg?v=1756190444,
maroon-two-piece-floral-tote,Maroon two-piece floral tote,"<ul>
<li><strong><u>Tote</u>:</strong></li>
<li class='measurements'>
<strong>Width (top):</strong> 18.5 inches</li>
<li>
<strong>Width (bottom):</strong> 14 inches</li>
<li class='measurements'>
<strong>Height:</strong> 11.5 inches</li>
<li class='measurements'>
<strong>Depth:</strong> 4.5 inches</li>
</ul>

<ul>
<li class='additional-details'>One main compartment with magnetic closure.</li>
<li>Zippered cross-body pouch inside.</li>
</ul>

<ul>
<li>
<strong><u>Cross-body pouch</u></strong><strong>:</strong>
</li>
<li class='measurements'>
<strong>Width:</strong> 10 inches</li>
<li class='measurements'>
<strong>Height:</strong> 7 inches</li>
<li class='measurements'>
<strong>Depth:</strong> 3 inches</li>
</ul>


<ul>
<li class='additional-details'>Long adjustable strap.</li>
<br>
<li>
<strong>Material</strong>: Faux leather.</li>
</ul>",Dragons Bags,"Apparel & Accessories > Handbags, Wallets & Cases > Handbags",Shoulder Bags,TRUE,Title,Default Title,TFT-06,243.7,https://cdn.shopify.com/s/files/1/0555/1000/7999/products/maroon-two-piece-floral-tote-main.jpg?v=1664948848,active
maroon-two-piece-floral-tote,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0555/1000/7999/products/maroon-two-piece-floral-tote-model-closeup.jpg?v=1670237114,
maroon-two-piece-floral-tote,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0555/1000/7999/products/maroon-two-piece-floral-tote-quarter.jpg?v=1670237114,
maroon-two-piece-floral-tote,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0555/1000/7999/products/maroon-two-piece-floral-tote-front.jpg?v=1670237114,
maroon-two-piece-floral-tote,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0555/1000/7999/products/maroon-two-piece-floral-tote-pouch.jpg?v=1670237114,
maroon-two-piece-floral-tote,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0555/1000/7999/products/maroon-two-piece-floral-tote-side.jpg?v=1670237114,
maroon-two-piece-floral-tote,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0555/1000/7999/products/maroon-two-piece-floral-tote-bottom.jpg?v=1670237114,
maroon-two-piece-floral-tote,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0555/1000/7999/products/maroon-two-piece-floral-tote-inside.jpg?v=1670237114,
maroon-two-piece-floral-tote,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0555/1000/7999/products/maroon-two-piece-floral-tote-model.jpg?v=1670237094,
dark-brown-work-tote-bag,Dark brown work tote bag,"<ul>    <li class='measurements'>
<b>Width:</b> 14.25 inches</li>    <li class='measurements'>
<b>Height:</b> 10.25 inches</li>    <li class='measurements'>
<b>Depth:</b> 4.8 inches</li> </ul> <ul>    <li class='additional-details'>One main zipper compartment, one pocket with zipper and one slide pocket inside.</li> </ul> <ul>    <li class='material'>
<b>Material: </b>Faux leather.</li> </ul>",Dragons Bags,"Apparel & Accessories > Handbags, Wallets & Cases > Handbags",Shoulder Bags,TRUE,Title,Default Title,WTB-11,209.94,https://cdn.shopify.com/s/files/1/0555/1000/7999/products/dark-brown-work-tote-bag-main.jpg?v=1656741931,active
dark-brown-work-tote-bag,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0555/1000/7999/products/dark-brown-work-tote-bag-quater.jpg?v=1656741931,
dark-brown-work-tote-bag,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0555/1000/7999/products/dark-brown-work-tote-bag-front.jpg?v=1656741931,
dark-brown-work-tote-bag,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0555/1000/7999/products/dark-brown-work-tote-bag-side.jpg?v=1656741931,
dark-brown-work-tote-bag,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0555/1000/7999/products/dark-brown-work-tote-bag-inside.jpg?v=1656741929,
mustard-classic-tote-bag,Mustard classic tote bag,"<ul>
<li><strong><u>Tote</u>:</strong></li>
<li class='measurements'>
<strong>Width (top):</strong> 17 inches</li>
<li>
<strong>Width (bottom):</strong> 14 inches</li>
<li class='measurements'>
<strong>Height:</strong> 12 inches</li>
<li class='measurements'>
<strong>Depth:</strong> 6 inches</li>
</ul>

<ul>
<li class='additional-details'>One main compartment with zipper closure.</li>
<li>Zippered pouch inside.</li>
</ul>

<ul>
<li>
<strong><u>Pouch</u></strong><strong>:</strong>
</li>
<li class='measurements'>
<strong>Width:</strong> 10 inches</li>
<li class='measurements'>
<strong>Height:</strong> 7 inches</li>
</ul>


<ul>
<li>
<strong>Material</strong>: Faux leather.</li>
</ul>",Dragons Bags,"Apparel & Accessories > Handbags, Wallets & Cases > Handbags",Shoulder Bags,TRUE,Title,Default Title,CKTT-05,266.31,https://cdn.shopify.com/s/files/1/0555/1000/7999/products/mustard-classic-tote-bag-main.jpg?v=1668668449,active
mustard-classic-tote-bag,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0555/1000/7999/products/mustard-classic-tote-bag-model-closeup.jpg?v=1670236454,
mustard-classic-tote-bag,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0555/1000/7999/products/mustard-classic-tote-bag-quarter.jpg?v=1670236454,
mustard-classic-tote-bag,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0555/1000/7999/products/mustard-classic-tote-bag-front.jpg?v=1670236454,
mustard-classic-tote-bag,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0555/1000/7999/products/mustard-classic-tote-bag-side.jpg?v=1670236454,
mustard-classic-tote-bag,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0555/1000/7999/products/mustard-classic-tote-bag-bottom.jpg?v=1670236454,
mustard-classic-tote-bag,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0555/1000/7999/products/mustard-classic-tote-bag-inside.jpg?v=1670236454,
mustard-classic-tote-bag,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0555/1000/7999/products/mustard-classic-tote-bag-model.jpg?v=1670236454,
rust-work-tote-bag,Rust work tote bag,"<ul>    <li class='measurements'>
<b>Width:</b> 14.25 inches</li>    <li class='measurements'>
<b>Height:</b> 10.25 inches</li>    <li class='measurements'>
<b>Depth:</b> 4.8 inches</li> </ul> <ul>    <li class='additional-details'>One main zipper compartment, one pocket with zipper and one slide pocket inside.</li> </ul> <ul>    <li class='material'>
<b>Material: </b>Faux leather.</li> </ul>",Dragons Bags,"Apparel & Accessories > Handbags, Wallets & Cases > Handbags",Shoulder Bags,TRUE,Title,Default Title,WTB-02,266.06,https://cdn.shopify.com/s/files/1/0555/1000/7999/files/rust-work-tote-bag-main.jpg?v=1755154509,active
rust-work-tote-bag,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0555/1000/7999/files/rust-work-tote-bag-quater.jpg?v=1755154509,
rust-work-tote-bag,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0555/1000/7999/files/rust-work-tote-bag-front.jpg?v=1755154509,
rust-work-tote-bag,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0555/1000/7999/files/rust-work-tote-bag-side.jpg?v=1755154509,
rust-work-tote-bag,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0555/1000/7999/files/rust-work-tote-bag-inside.jpg?v=1755154510,
brown-two-piece-floral-tote,Brown two-piece floral tote,"<ul>
<li><strong><u>Tote</u>:</strong></li>
<li class='measurements'>
<strong>Width (top):</strong> 18.5 inches</li>
<li>
<strong>Width (bottom):</strong> 14 inches</li>
<li class='measurements'>
<strong>Height:</strong> 11.5 inches</li>
<li class='measurements'>
<strong>Depth:</strong> 4.5 inches</li>
</ul>

<ul>
<li class='additional-details'>One main compartment with magnetic closure.</li>
<li>Zippered cross-body pouch inside.</li>
</ul>

<ul>
<li>
<strong><u>Cross-body pouch</u></strong><strong>:</strong>
</li>
<li class='measurements'>
<strong>Width:</strong> 10 inches</li>
<li class='measurements'>
<strong>Height:</strong> 7 inches</li>
<li class='measurements'>
<strong>Depth:</strong> 3 inches</li>
</ul>


<ul>
<li class='additional-details'>Long adjustable strap.</li>
<br>
<li>
<strong>Material</strong>: Faux leather.</li>
</ul>",Dragons Bags,"Apparel & Accessories > Handbags, Wallets & Cases > Handbags",Shoulder Bags,TRUE,Title,Default Title,TFT-01,293.32,https://cdn.shopify.com/s/files/1/0555/1000/7999/products/brown-two-piece-floral-tote-main.jpg?v=1664948685,active
brown-two-piece-floral-tote,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0555/1000/7999/products/brown-two-piece-floral-tote-model-closeup.jpg?v=1670237031,
brown-two-piece-floral-tote,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0555/1000/7999/products/brown-two-piece-floral-tote-quarter.jpg?v=1670237031,
brown-two-piece-floral-tote,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0555/1000/7999/products/brown-two-piece-floral-tote-front.jpg?v=1670237031,
brown-two-piece-floral-tote,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0555/1000/7999/products/brown-two-piece-floral-tote-pouch.jpg?v=1670237031,
brown-two-piece-floral-tote,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0555/1000/7999/products/brown-two-piece-floral-tote-side.jpg?v=1670237031,
brown-two-piece-floral-tote,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0555/1000/7999/products/brown-two-piece-floral-tote-bottom.jpg?v=1670237031,
brown-two-piece-floral-tote,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0555/1000/7999/products/brown-two-piece-floral-tote-inside.jpg?v=1670237031,
brown-two-piece-floral-tote,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0555/1000/7999/products/brown-two-piece-floral-tote-model.jpg?v=1670237031,
coffee-work-tote-bag,Coffee work tote bag,"<ul>    <li class='measurements'>
<b>Width:</b> 14.25 inches</li>    <li class='measurements'>
<b>Height:</b> 10.25 inches</li>    <li class='measurements'>
<b>Depth:</b> 4.8 inches</li> </ul> <ul>    <li class='additional-details'>One main zipper compartment, one pocket with zipper and one slide pocket inside.</li> </ul> <ul>    <li class='material'>
<b>Material: </b>Faux leather.</li> </ul>",Dragons Bags,"Apparel & Accessories > Handbags, Wallets & Cases > Handbags",Shoulder Bags,TRUE,Title,Default Title,WTB-10,259.96,https://cdn.shopify.com/s/files/1/0555/1000/7999/files/coffee-work-tote-bag-main.jpg?v=1755154509,active
coffee-work-tote-bag,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0555/1000/7999/files/coffee-work-tote-bag-quater.jpg?v=1755154509,
coffee-work-tote-bag,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0555/1000/7999/files/coffee-work-tote-bag-front.jpg?v=1755154509,
coffee-work-tote-bag,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0555/1000/7999/files/coffee-work-tote-bag-side.jpg?v=1755154509,
coffee-work-tote-bag,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0555/1000/7999/files/coffee-work-tote-bag-inside.jpg?v=1755154510,
army-green-top-handle-hexagon-bag,Army green top-handle hexagon bag,"<ul>
<li class='measurements'> <strong>Width:</strong> 10.5 inches  </li>
<li class='measurements'> <strong>Height:</strong> 8 inches  </li>
<li class='measurements'> <strong>Depth:</strong> 5 inches  </li>
</ul>

<ul>
<li class='additional-details'>One main compartment secured by magnetic button and loop.</li>
<li class='additional-details'>One inside zipper pocket.</li>
<li class='additional-details'>Golden chain of 42 inches.</li>
</ul>

<ul>
<li class='material'> <strong>Material: </strong>Faux leather. </li>
</ul>",Dragons Bags,"Apparel & Accessories > Handbags, Wallets & Cases > Handbags",Shoulder Bags,TRUE,Title,Default Title,THX-07,284.49,https://cdn.shopify.com/s/files/1/0555/1000/7999/products/army-green-top-handle-hexagon-bag-front.jpg?v=1679321807,active
army-green-top-handle-hexagon-bag,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0555/1000/7999/files/army-green-top-handle-hexagon-bag-model-with-chain-closeup.jpg?v=1686119122,
army-green-top-handle-hexagon-bag,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0555/1000/7999/products/army-green-top-handle-hexagon-bag-quater.jpg?v=1688733154,
army-green-top-handle-hexagon-bag,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0555/1000/7999/products/army-green-top-handle-hexagon-bag-back.jpg?v=1688733154,
army-green-top-handle-hexagon-bag,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0555/1000/7999/products/army-green-top-handle-hexagon-bag-side.jpg?v=1688733154,
army-green-top-handle-hexagon-bag,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0555/1000/7999/products/army-green-top-handle-hexagon-bag-bottom.jpg?v=1688733154,
army-green-top-handle-hexagon-bag,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0555/1000/7999/products/army-green-top-handle-hexagon-bag-inside.jpg?v=1688733154,
army-green-top-handle-hexagon-bag,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0555/1000/7999/files/army-green-top-handle-hexagon-bag-model-with-chain.jpg?v=1688733154,
off-white-long-handle-tote-bag,Off-white long handle tote bag,"<ul> <li class='measurements'>
<b>Width:</b> 17 inches</li> <li class='measurements'>
<b>Height:</b> 11 inches</li> <li class='measurements'>
<b>Depth:</b> 4.5 inches</li> </ul> <ul> <li class='additional-details'>One main zipper compartment, one front pocket with zipper and one slide pocket inside.</li> </ul> <ul> <li class='material'>
<b>Material: </b>Faux leather.</li> </ul>",Dragons Bags,"Apparel & Accessories > Handbags, Wallets & Cases > Handbags",Shoulder Bags,TRUE,Title,Default Title,DCTN-03,201.26,https://cdn.shopify.com/s/files/1/0555/1000/7999/files/OffwhiteDCTN_0000_Group1.jpg?v=1754032259,active
off-white-long-handle-tote-bag,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0555/1000/7999/files/OffwhiteDCTN_0001_Group2.jpg?v=1754032259,
off-white-long-handle-tote-bag,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0555/1000/7999/files/OffwhiteDCTN_0002_Group3.jpg?v=1754032284,
off-white-long-handle-tote-bag,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0555/1000/7999/files/OffwhiteDCTN_0003_Group4.jpg?v=1754032284,
off-white-long-handle-tote-bag,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0555/1000/7999/files/OffwhiteDCTN_0004_Group5.jpg?v=1754032259,
off-white-long-handle-tote-bag,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0555/1000/7999/files/OffwhiteDCTN_0005_Group6.jpg?v=1754032259,
blue-bucket-bag,Blue bucket bag,"<ul> <li class='measurements'>
<b>Width:</b> 9 inches</li> <li class='measurements'>
<b>Height:</b> 9 inches</li> <li class='measurements'>
<b>Depth:</b> 5.5 inches</li> </ul> <ul> <li class='additional-details'>One main drawstring compartment.</li> <li class='additional-details'>Adjustable and detachable shoulder strap.</li> </ul> <ul> <li class='material'>
<b>Material: </b>Faux leather.</li> </ul>",Dragons Bags,"Apparel & Accessories > Handbags, Wallets & Cases > Handbags",Shoulder Bags,TRUE,Title,Default Title,DBB-07,285.32,https://cdn.shopify.com/s/files/1/0555/1000/7999/products/blue-bucket-bag-front.jpg?v=1676267764,active
blue-bucket-bag,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0555/1000/7999/files/blue-bucket-bag-model-closeup.jpg?v=1719833759,
blue-bucket-bag,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0555/1000/7999/products/blue-bucket-bag-inside.jpg?v=1719833759,
blue-bucket-bag,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0555/1000/7999/products/blue-bucket-bag-side.jpg?v=1719833759,
blue-bucket-bag,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0555/1000/7999/products/blue-bucket-bag-bottom.jpg?v=1719833759,
blue-bucket-bag,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0555/1000/7999/files/blue-bucket-bag-model.jpg?v=1719832652,
dark-brown-suede-satchel-tote-bag,Dark brown suede satchel tote bag,"<ul> 	<li>
<strong>Width:</strong> 13.5 inches</li> 	<li>
<strong>Height:</strong> 10.6 inches</li> 	<li>
<strong>Depth:</strong> 5 inches</li> </ul>  <ul> 	<li>One main compartment with zipper.</li> 	<li>One inside slide pocket.</li> 	<li>One inside zipper pocket.</li> 	<li>Strong base with metal studs.</li> </ul>  <ul> 	<li>
<strong>Material: </strong>Faux leather.</li> </ul>",Dragons Bags,"Apparel & Accessories > Handbags, Wallets & Cases > Handbags",Shoulder Bags,TRUE,Title,Default Title,TSB-02,227.98,https://cdn.shopify.com/s/files/1/0555/1000/7999/files/dark-brown-suede-satchel-tote-bag-quater.jpg?v=1755158108,active
dark-brown-suede-satchel-tote-bag,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0555/1000/7999/files/dark-brown-suede-satchel-tote-bag-front.jpg?v=1755158108,
dark-brown-suede-satchel-tote-bag,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0555/1000/7999/files/dark-brown-suede-satchel-tote-bag-side.jpg?v=1755158108,
dark-brown-suede-satchel-tote-bag,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0555/1000/7999/files/dark-brown-suede-satchel-tote-bag-bottom.jpg?v=1755158108,
dark-brown-suede-satchel-tote-bag,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0555/1000/7999/files/dark-brown-suede-satchel-tote-bag-inside.jpg?v=1755158109,
